Product Name,Color,Product URL,Unique Color ID, Swatch Image URL,Scraped Image URL
Airbrush Winter Warm High-Waist Nocturne Legging,Chalk Blue,https://www.aloyoga.com/products/w51196r-warm-airbrush-high-waist-nocturne-legging-chalk-blue,C8A12K2L21E,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51196R_03808_b1_s1_a1_1_m89_320x.jpg?v=1677276557
High-Waist Airbrush Legging,Strawberry Lemonade,https://www.aloyoga.com/products/w5473r-high-waist-airbrush-legging-strawberry-lemonade,S20R1W2E18R25,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W5473R_04458_b1_s1_a1_1_m18_320x.jpg?v=1660948731
Ivy League Dolphin Short,Ultramint/White,https://www.aloyoga.com/products/w6296r-ivy-league-dolphin-short-ultramint-white,U12T18A13I14T23,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W6296R_04478_b1_s1_a1_1_m76_320x.jpg?v=1677276458
Goddess Ribbed High-Waist Hot Short,Strawberry Lemonade,https://www.aloyoga.com/products/w6286r-goddess-ribbed-high-waist-hot-short-strawberry-lemonade,S20R1W2E18R25,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W6286R_04458_b1_s1_a1_1_m18_16e33979-2ed1-499d-b5f0-7b97499fb6ac_320x.jpg?v=1660949073
5" Airlift High-Waist Leopard Debossed Biker Short,Gravel,https://www.aloyoga.com/products/w6314r-airlift-high-waist-leopard-debossed-biker-short-gravel,G18A22E12,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W6314R_01347_b1_s1_a1_1_m100_320x.jpg?v=1687287197
Airbrush Physique Onesie,Cinnamon Brown,https://www.aloyoga.com/products/w8140r-airbrush-physique-onesie-cinnamon-brown,C9N14A13O14B18,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W8140R_04455_b1_s1_a1_1_m18_320x.jpg?v=1704221658
High-Waist Alosoft Flow Legging,Bright Aqua Heather,https://www.aloyoga.com/products/w5941r-high-waist-alosoft-flow-legging-bright-aqua-heather,B18I7H20A17U1,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W5941R_03650_b1_s1_a1_m19_320x.jpg?v=1610492572
Ribbed Minimalist Tank,Cinnamon Brown,https://www.aloyoga.com/products/w9470r-ribbed-minimalist-tank-cinnamon-brown,C9N14A13O14B18,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W9470R_04455_b1_s1_a1_1_m100_320x.jpg?v=1677276252
Ribbed Defined Long Sleeve Bra,French Vanilla,https://www.aloyoga.com/products/w3720r-ribbed-define-long-sleeve-bra-french-vanilla,F18E14C8V1N9,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W3720R_04563_b1_s1_a1_1_m54_320x.jpg?v=1677276290
Airlift Fly Dress,Dark Plum,https://www.aloyoga.com/products/w8155r-airlift-fly-dress-dark-plum,D1R11P12U13,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W8155R_04564_b1_s1_a1_1_m100_320x.jpg?v=1670441496
