Product Name,Color,Product URL,Unique Color ID, Swatch Image URL,Scraped Image URL
Wide-leg suit trousers,Pale Pink,"https://us.maje.com/en/p/wide-leg-suit-trousers/MFPPA00599_0856.html",P1L5P9N11,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw4893845b/images/swatch/Maje_MFPPA00599-0856_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwab3fb835/images/hi-res/Maje_MFPPA00599-0856_H_1.jpg?sw=720&sh=955"
Suit jacket,Ecru,"https://us.maje.com/en/p/suit-jacket/MFPVE00551_0101.html",E3R21,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw28e31932/images/swatch/Maje_MFPVE00551-0101_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwa51bcabf/images/hi-res/Maje_MFPVE00551-0101_H_1.jpg?sw=720&sh=955"
Woven jacket,Ecru,"https://us.maje.com/en/p/woven-jacket/MFPVE00553_0101.html",E3R21,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw241d1ede/images/swatch/Maje_MFPVE00553-0101_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw73f088dc/images/hi-res/Maje_MFPVE00553-0101_H_1.jpg?sw=720&sh=955"
Belted blazer,Petrol Blue,"https://us.maje.com/en/p/belted-blazer/MFPVE00522_D026.html",P5T18O12B12U5,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw01e217eb/images/swatch/Maje_MFPVE00522-D026_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwa10c7680/images/hi-res/Maje_MFPVE00522-D026_H_1.jpg?sw=720&sh=955"
Skort,Petrol Blue,"https://us.maje.com/en/p/skort/MFPSH00525_D026.html",P5T18O12B12U5,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw42ac16b0/images/swatch/Maje_MFPSH00525-D026_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw19c17953/images/hi-res/Maje_MFPSH00525-D026_H_1.jpg?sw=720&sh=955"
Wide-leg trousers,Petrol Blue,"https://us.maje.com/en/p/wide-leg-trousers/MFPPA00584_D026.html",P5T18O12B12U5,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw5e46cdd1/images/swatch/Maje_MFPPA00584-D026_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwc5869e8a/images/hi-res/Maje_MFPPA00584-D026_H_1.jpg?sw=720&sh=955"
Fitted suit jacket,Pale Pink,"https://us.maje.com/en/p/fitted-suit-jacket/MFPVE00547_0856.html",P1L5P9N11,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwd52ca0cb/images/swatch/Maje_MFPVE00547-0856_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwe88c1c00/images/hi-res/Maje_MFPVE00547-0856_H_1.jpg?sw=720&sh=955"
Short floral dress,Clover navy/ecru print,"https://us.maje.com/en/p/short-floral-dress/MFPRO03700_D042.html",C12O22E18N1V25,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwf7465bd2/images/swatch/Maje_MFPRO03700-D042_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwdde4210a/images/hi-res/Maje_MFPRO03700-D042_H_1.jpg?sw=720&sh=955"
Patterned maxi dress,Clover navy/ecru print,"https://us.maje.com/en/p/patterned-maxi-dress/MFPRO03671_D042.html",C12O22E18N1V25,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw786dcd45/images/swatch/Maje_MFPRO03671-D042_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw52e05325/images/hi-res/Maje_MFPRO03671-D042_H_1.jpg?sw=720&sh=955"
Cropped denim jacket,Blue,"https://us.maje.com/en/p/cropped-denim-jacket/MFPBL00701_0201.html",B12U5,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw8edd9af4/images/swatch/Maje_MFPBL00701-0201_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw3aecfbe6/images/hi-res/Maje_MFPBL00701-0201_H_1.jpg?sw=720&sh=955"
Wide-leg studded jeans,Blue,"https://us.maje.com/en/p/wide-leg-studded-jeans/MFPJE00527_0201.html",B12U5,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw6d14b30f/images/swatch/Maje_MFPJE00527-0201_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwcb21139c/images/hi-res/Maje_MFPJE00527-0201_H_1.jpg?sw=720&sh=955"
Beaded cutaway jeans,Blue,"https://us.maje.com/en/p/beaded-cutaway-jeans/MFPJE00528_0201.html",B12U5,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwe93231b1/images/swatch/Maje_MFPJE00528-0201_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dwdba15d8a/images/hi-res/Maje_MFPJE00528-0201_H_1.jpg?sw=720&sh=955"
Rhinestone denim shorts,Light Blue,"https://us.maje.com/en/p/rhinestone-denim-shorts/MFPSH00537_2507.html",L9G8T2L21E,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw63dfaf53/images/swatch/Maje_MFPSH00537-2507_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw26df09fc/images/hi-res/Maje_MFPSH00537-2507_H_1.jpg?sw=720&sh=955"
Ruffled linen top,Brown,"https://us.maje.com/en/p/ruffled-linen-top/MFPTO00999_U013.html",B18O23N,https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw4b49a430/images/swatch/Maje_MFPTO00999-U013_H_S.jpg?sw=50&sh=50,"https://us.maje.com/dw/image/v2/AAON_PRD/on/demandware.static/-/Sites-maje-master-catalog/default/dw5475ecfb/images/hi-res/Maje_MFPTO00999-U013_H_1.jpg?sw=720&sh=955"
