Product Name,Color,Product URL,Scraped Image URL
SLEEVELESS MIDI DRESS,Arctic Ice,https://oakandfort.com/products/sleeveless-midi-dress-dr-12300-w?variant=45301451849967,https://oakandfort.com/cdn/shop/files/Dress-12300_Arctic_20Ice-1.jpg?v=1721970936&width=540
SLEEVELESS MIDI DRESS,Black,https://oakandfort.com/products/sleeveless-midi-dress-dr-12300-w?variant=45301452046575,https://oakandfort.com/cdn/shop/files/Dress-12300_Black-6.jpg?v=1723990086&width=540
SLEEVELESS OVERSIZED KNIT SHIRT,Oatmeal,https://oakandfort.com/products/oversized-sleeveless-knit-button-up-w-one-pocket-kt-12225-w?variant=45300853965039,https://oakandfort.com/cdn/shop/files/TShirt-12225_Oatmeal-1.jpg?v=1721416096&width=540
SLEEVELESS OVERSIZED KNIT SHIRT,Black,https://oakandfort.com/products/oversized-sleeveless-knit-button-up-w-one-pocket-kt-12225-w?variant=45300853768431,https://oakandfort.com/cdn/shop/files/TShirt-12225_Black-7.jpg?v=1721253185&width=540
SLEEVELESS OVERSIZED KNIT SHIRT,Vapor Blue,https://oakandfort.com/products/oversized-sleeveless-knit-button-up-w-one-pocket-kt-12225-w?variant=45300854096111,https://oakandfort.com/cdn/shop/files/TShirt-12225_Vapor_Blue-1.jpg?v=1721425985&width=540
GATHERED DETAIL COLUMN MAXI SKIRT,Black,https://oakandfort.com/products/poplin-structured-skirt-sk-12205-w?variant=45624760893679,https://oakandfort.com/cdn/shop/files/Skirt-12205_Black-1.jpg?v=1721534679&width=540
GATHERED DETAIL COLUMN MAXI SKIRT,Trench Coat,https://oakandfort.com/products/poplin-structured-skirt-sk-12205-w?variant=45624760631535,https://oakandfort.com/cdn/shop/files/Skirt-12205_Trench_Coat-6.jpg?v=1724177718&width=540
LINEN BLEND SHIRT,Seashell,https://oakandfort.com/products/ss-relaxed-shirt-wt-12900-w?variant=45300950565103,https://oakandfort.com/cdn/shop/files/Blouse-12900_Seashell-1.jpg?v=1721964265&width=540
LINEN BLEND SHIRT,Moss Grey,https://oakandfort.com/products/ss-relaxed-shirt-wt-12900-w?variant=45300950728943,https://oakandfort.com/cdn/shop/files/Blouse-12900_Moss_20Grey-6.jpg?v=1726225919&width=540
BLACK DENIM VEST,Washed Black,https://oakandfort.com/products/black-denim-vest-wt-12744-w?variant=45625385353455,https://oakandfort.com/cdn/shop/files/Blouse-12744_Washed_Black-1.jpg?v=1721532928&width=540
PLEATED TANK TOP,Bluefin,https://oakandfort.com/products/sleeveless-pleated-top-kt-12392-w?variant=45437082239215,https://oakandfort.com/cdn/shop/files/TShirt-12392_Bluefin-1.jpg?v=1721973416&width=540
PLEATED TANK TOP,Tea,https://oakandfort.com/products/sleeveless-pleated-top-kt-12392-w?variant=45437082435823,https://oakandfort.com/cdn/shop/files/TShirt-12392_Tea-8.jpg?v=1726262769&width=540
CROPPED PONTE KNIT TUBE TOP,Black,https://oakandfort.com/products/strapless-tube-top-kt-12222-w?variant=45301500936431,https://oakandfort.com/cdn/shop/files/TShirt-12222_Black-1.jpg?v=1721971525&width=540
NYLON TRACK ZIP-UP JACKET,Black,https://oakandfort.com/products/ls-track-runner-jacket-ow-12192-w?variant=45301354660079,https://oakandfort.com/cdn/shop/files/Coat-12192_Black-1.jpg?v=1721969152&width=540
NYLON TRACK ZIP-UP JACKET,Seashell,https://oakandfort.com/products/ls-track-runner-jacket-ow-12192-w?variant=45301354856687,https://oakandfort.com/cdn/shop/files/Coat-12192_Seashell-17.jpg?v=1726226279&width=540
LINEN BLEND TIERED MINI DRESS,Cream,https://oakandfort.com/products/tiered-mini-dress-dr-12296-w?variant=45301007515887,https://oakandfort.com/cdn/shop/files/Dress-12296_Cream-1.jpg?v=1721965545&width=540
LINEN BLEND TIERED MINI DRESS,Black,https://oakandfort.com/products/tiered-mini-dress-dr-12296-w?variant=45301007188207,https://oakandfort.com/cdn/shop/files/Dress-12296_Black-7.jpg?v=1726225985&width=540
LINEN BLEND TIERED MINI DRESS,Arctic Ice,https://oakandfort.com/products/tiered-mini-dress-dr-12296-w?variant=45301007352047,https://oakandfort.com/cdn/shop/files/Dress-12296_Arctic_20Ice-8.jpg?v=1726225985&width=540
RUFFLED MAXI DRESS,Black,https://oakandfort.com/products/sleeveless-ruffled-maxi-dress-dr-11811-w?variant=45300928119023,https://oakandfort.com/cdn/shop/files/Dress-11811_Black-1.jpg?v=1721963598&width=540
RUFFLED MAXI DRESS,PICKLED PEPPER,https://oakandfort.com/products/sleeveless-ruffled-maxi-dress-dr-11811-w?variant=45300928282863,https://oakandfort.com/cdn/shop/files/Dress-11811_PICKLED_20PEPPER-6.jpg?v=1726225872&width=540
LIGHTWEIGHT KNIT CARDIGAN,White,https://oakandfort.com/products/lightweight-knit-cardigan_2?variant=45618830672111,https://oakandfort.com/cdn/shop/files/Cardigan-13842_White-1.jpg?v=1721429642&width=540
LIGHTWEIGHT KNIT CARDIGAN,Black,https://oakandfort.com/products/lightweight-knit-cardigan_2?variant=45618830508271,https://oakandfort.com/cdn/shop/files/Cardigan-13842_Black-8.jpg?v=1721430000&width=540
TEXTURED PUFF SLEEVE MIDI DRESS,Cream,https://oakandfort.com/products/textured-puff-sleeve-midi-dress?variant=45300998570223,https://oakandfort.com/cdn/shop/files/Dress-13545_Cream-1.jpg?v=1721965338&width=540
TEXTURED PUFF SLEEVE MIDI DRESS,Black,https://oakandfort.com/products/textured-puff-sleeve-midi-dress?variant=45300998537455,https://oakandfort.com/cdn/shop/files/Dress-13545_Black-6.jpg?v=1726225969&width=540
CUT OFF DENIM SHORTS,Light Wash,https://oakandfort.com/products/cut-off-denim-shorts?variant=45583687975151,https://oakandfort.com/cdn/shop/files/Short-13858_Light_Wash-7.jpg?v=1721354797&width=540
CUT OFF DENIM SHORTS,Dark Wash,https://oakandfort.com/products/cut-off-denim-shorts?variant=45583688138991,https://oakandfort.com/cdn/shop/files/Short-13858_Dark_Wash-1.jpg?v=1721396069&width=540
FRONT KNOT PLEATED MIDI DRESS,Bluefin,https://oakandfort.com/products/ss-pleated-knot-front-dress-dr-12295-w?variant=45300949713135,https://oakandfort.com/cdn/shop/files/Dress-12295_Bluefin-1.jpg?v=1721964244&width=540
FRONT KNOT PLEATED MIDI DRESS,Tea,https://oakandfort.com/products/ss-pleated-knot-front-dress-dr-12295-w?variant=45300949876975,https://oakandfort.com/cdn/shop/files/Dress-12295_Tea-6.jpg?v=1726225916&width=540
POPLIN RIB-KNIT DROP WAIST MIDI DRESS,Incense,https://oakandfort.com/products/sleeveless-poplin-and-rib-knit-d-dr-12311-w?variant=45300927430895,https://oakandfort.com/cdn/shop/files/Dress-12311_Incense-1.jpg?v=1721963575&width=540
POPLIN RIB-KNIT DROP WAIST MIDI DRESS,Black,https://oakandfort.com/products/sleeveless-poplin-and-rib-knit-d-dr-12311-w?variant=45300927594735,https://oakandfort.com/cdn/shop/files/Dress-12311_Black-6.jpg?v=1723250306&width=540
GINGHAM MINI SKIRT WITH FRONT SLIT,Coconut Mint Green,https://oakandfort.com/products/gingham-mini-skirt-sk-10671-w?variant=45300771913967,https://oakandfort.com/cdn/shop/files/Skirt-10671_Coconut_20Mint_20Green-1.jpg?v=1721958133&width=540
GINGHAM MINI SKIRT WITH FRONT SLIT,Coconut Lead Grey,https://oakandfort.com/products/gingham-mini-skirt-sk-10671-w?variant=45300772143343,https://oakandfort.com/cdn/shop/files/Skirt-10671_Coconut_20Lead_20Grey-6.jpg?v=1726225570&width=540
CROCHET SWEATER VEST,MEDIUM GREY,https://oakandfort.com/products/crochet-sweater-vest?variant=45300694679791,https://oakandfort.com/cdn/shop/files/Sweater-13507_MEDIUM_20GREY-1.jpg?v=1721275012&width=540
CROCHET SWEATER VEST,Black,https://oakandfort.com/products/crochet-sweater-vest?variant=45300694614255,https://oakandfort.com/cdn/shop/files/Sweater-13507_Black-7.jpg?v=1726225433&width=540
ASYMMETRIC OFF THE SHOULDER TANK,Black,https://oakandfort.com/products/asymetric-shoulder-knit-top-kt-12567-w?variant=45624748900591,https://oakandfort.com/cdn/shop/files/TShirt-12567_Black-1.jpg?v=1721680365&width=540
ASYMMETRIC OFF THE SHOULDER TANK,Seashell,https://oakandfort.com/products/asymetric-shoulder-knit-top-kt-12567-w?variant=45624749064431,https://oakandfort.com/cdn/shop/files/TShirt-12567_Seashell-13.jpg?v=1721680366&width=540
LINEN BLEND MAXI DRESS,Seashell,https://oakandfort.com/products/strapless-maxi-tube-dress-dr-12315-w?variant=45437087318255,https://oakandfort.com/cdn/shop/files/Dress-12315_Seashell-1.jpg?v=1721973476&width=540
LINEN BLEND MAXI DRESS,Black,https://oakandfort.com/products/strapless-maxi-tube-dress-dr-12315-w?variant=45437087482095,https://oakandfort.com/cdn/shop/files/Dress-12315_Seashell-1.jpg?v=1721973476&width=540
CROCHET CARDIGAN,Black,https://oakandfort.com/products/ls-crochet-cardigan-cg-12198-w?variant=45301347385583,https://oakandfort.com/cdn/shop/files/Cardigan-12198_Black-1.jpg?v=1721968977&width=540
CROCHET CARDIGAN,Cobblestone,https://oakandfort.com/products/ls-crochet-cardigan-cg-12198-w?variant=45301347549423,https://oakandfort.com/cdn/shop/files/Cardigan-12198_Cobblestone-6.jpg?v=1721968977&width=540
LINEN BLEND WIDE LEG DRESS PANT,Seashell,https://oakandfort.com/products/linen-wide-leg-dress-pants-pt-12255-w?variant=45301339128047,https://oakandfort.com/cdn/shop/files/Pant-12255_Seashell-1.jpg?v=1721968779&width=540
LINEN BLEND WIDE LEG DRESS PANT,Incense,https://oakandfort.com/products/linen-wide-leg-dress-pants-pt-12255-w?variant=45301339390191,https://oakandfort.com/cdn/shop/files/Pant-12255_Incense-7.jpg?v=1721968779&width=540
PUFF SLEEVE MIDI DRESS WITH BOWS,White,https://oakandfort.com/products/puff-sleeve-midi-dress-with-bows?variant=45300879393007,https://oakandfort.com/cdn/shop/files/Dress-13747_White-1.jpg?v=1721961985&width=540
PUFF SLEEVE MIDI DRESS WITH BOWS,Black,https://oakandfort.com/products/puff-sleeve-midi-dress-with-bows?variant=45300879360239,https://oakandfort.com/cdn/shop/files/Dress-13747_Black-5.jpg?v=1726225782&width=540
MIDI LACE DRESS,Cream,https://oakandfort.com/products/midi-lace-dress?variant=45300404945135,https://oakandfort.com/cdn/shop/files/Dress-13543_Cream-1.jpg?v=1721952229&width=540
ULTRA SHORT DENIM SHORTS,Light Wash,https://oakandfort.com/products/ultra-short-denim-shorts?variant=45583709044975,https://oakandfort.com/cdn/shop/files/Short-14017_Light_Wash-1.jpg?v=1721254840&width=540
DISTRESSED DENIM SHORTS,Light Wash,https://oakandfort.com/products/distressed-denim-shorts?variant=45583688761583,https://oakandfort.com/cdn/shop/files/Short-13926_Light_Wash-1.jpg?v=1721356828&width=540
LINEN BLEND WIDE LEG PANT,Moss Grey,https://oakandfort.com/products/linen-elastic-waist-pants-pt-12561-w?variant=45301333983471,https://oakandfort.com/cdn/shop/files/Pant-12561_Moss_20Grey-1.jpg?v=1721968683&width=540
LINEN BLEND WIDE LEG PANT,Seashell,https://oakandfort.com/products/linen-elastic-waist-pants-pt-12561-w?variant=45301333819631,https://oakandfort.com/cdn/shop/files/Pant-12561_Seashell-7.jpg?v=1726226238&width=540
TUBE TOP WITH FOLD-OVER DETAIL,Bluefin,https://oakandfort.com/products/sleeveless-tube-top-kt-12394-w?variant=45300928807151,https://oakandfort.com/cdn/shop/files/TShirt-12394_Bluefin-1.jpg?v=1721963600&width=540
TUBE TOP WITH FOLD-OVER DETAIL,Black,https://oakandfort.com/products/sleeveless-tube-top-kt-12394-w?variant=45300928774383,https://oakandfort.com/cdn/shop/files/TShirt-12394_Black-8.jpg?v=1726225870&width=540
GINGHAM PUFF SLEEVE MINI DRESS,Coconut Lead Grey,https://oakandfort.com/products/gingham-mini-dress-dr-10670-w?variant=45300770996463,https://oakandfort.com/cdn/shop/files/Dress-10670_Coconut_20Lead_20Grey-6.jpg?v=1726225569&width=540
GINGHAM PUFF SLEEVE MINI DRESS,Coconut Mint Green,https://oakandfort.com/products/gingham-mini-dress-dr-10670-w?variant=45300771160303,https://oakandfort.com/cdn/shop/files/Dress-10670_Coconut_20Mint_20Green-1.jpg?v=1721958107&width=540
CROPPED BLOUSE WITH BOW PATTERN,Black,https://oakandfort.com/products/cropped-blouse-with-bow-pattern?variant=45300697366767,https://oakandfort.com/cdn/shop/files/Blouse-13519_Black-1.jpg?v=1721956037&width=540
CROPPED BLOUSE WITH BOW PATTERN,White,https://oakandfort.com/products/cropped-blouse-with-bow-pattern?variant=45300697301231,https://oakandfort.com/cdn/shop/files/Blouse-13519_White-10.jpg?v=1726225439&width=540
BOW GRAPHIC T-SHIRT,White,https://oakandfort.com/products/bow-graphic-t-shirt?variant=45300098859247,https://oakandfort.com/cdn/shop/files/TShirt-13515_White-1.jpg?v=1721950430&width=540
BOW GRAPHIC T-SHIRT,Stone Grey,https://oakandfort.com/products/bow-graphic-t-shirt?variant=45300098760943,https://oakandfort.com/cdn/shop/files/TShirt-13515_Stone_20Grey-9.jpg?v=1726152921&width=540
RUFFLE DENIM SHORT,Black,https://oakandfort.com/products/ruffle-denim-short?variant=45583700132079,https://oakandfort.com/cdn/shop/files/Short-13884_Black-1.jpg?v=1722382778&width=540
OVERSIZED CROSS-OVER JEANS,Light Wash,https://oakandfort.com/products/oversized-cross-over-jeans?variant=45300845347055,https://oakandfort.com/cdn/shop/files/Denim-13758_Light_20Wash-1.jpg?v=1721960866&width=540
LONG SLEEVE RUFFLED BLOUSE,White,https://oakandfort.com/products/long-sleeve-ruffled-blouse?variant=45300398194927,https://oakandfort.com/cdn/shop/files/Blouse-13541_White-1.jpg?v=1721952040&width=540
LONG SLEEVE RUFFLED BLOUSE,Sky Blue,https://oakandfort.com/products/long-sleeve-ruffled-blouse?variant=45300398162159,https://oakandfort.com/cdn/shop/files/Blouse-13541_Sky_20Blue-6.jpg?v=1726225184&width=540
ROSETTE FLORAL TOP,White,https://oakandfort.com/products/rosette-top?variant=45300419100911,https://oakandfort.com/cdn/shop/files/TShirt-13548_White-1.jpg?v=1721952709&width=540
LEOPARD PRINT TANK TOP,Print,https://oakandfort.com/products/cheetah-print-tank-top?variant=45300128874735,https://oakandfort.com/cdn/shop/files/TShirt-13752_Print-1.jpg?v=1721950698&width=540
BASEBALL HAT,Cream Navy,https://oakandfort.com/products/baseball-hat?variant=45300093583599,https://oakandfort.com/cdn/shop/files/Hat-12016_Cream_20Navy_20West-1.jpg?v=1721950403&width=540
BASEBALL HAT,Cream Navy East,https://oakandfort.com/products/baseball-hat?variant=45300093616367,https://oakandfort.com/cdn/shop/files/Hat-12016_Cream_20Navy_20East-5.jpg?v=1721950403&width=540
BASEBALL HAT,Cream Navy West,https://oakandfort.com/products/baseball-hat?variant=45300093649135,https://oakandfort.com/cdn/shop/files/Hat-12016_Cream_20Navy_20West-1.jpg?v=1721950403&width=540
BASEBALL HAT,Navy East,https://oakandfort.com/products/baseball-hat?variant=45300093681903,https://oakandfort.com/cdn/shop/files/Hat-12016_Navy_20East-7.jpg?v=1721950403&width=540
BASEBALL HAT,Oatmeal Green,https://oakandfort.com/products/baseball-hat?variant=45744781557999,https://oakandfort.com/cdn/shop/files/Hat-12016_Cream_20Navy_20West-1.jpg?v=1721950403&width=540
BASEBALL HAT,Oatmeal Blue,https://oakandfort.com/products/baseball-hat?variant=45744781590767,https://oakandfort.com/cdn/shop/files/Hat-12016_Cream_20Navy_20West-1.jpg?v=1721950403&width=540
BASEBALL HAT,Navy West,https://oakandfort.com/products/baseball-hat?variant=45744781656303,https://oakandfort.com/cdn/shop/files/Hat-12016_Cream_20Navy_20West-1.jpg?v=1721950403&width=540
PATTERNED SCARF WITH TASSELS,Almond Brown Check,https://oakandfort.com/products/patterned-scarf-with-tassels?variant=45300859535599,https://oakandfort.com/cdn/shop/files/Scarf-9621_Almond_Brown_Check-1.jpg?v=1726766677&width=540
PATTERNED SCARF WITH TASSELS,Pink Plaid,https://oakandfort.com/products/patterned-scarf-with-tassels?variant=45300859633903,https://oakandfort.com/cdn/shop/files/Scarf-9621_Pink_Plaid-4.jpg?v=1726862163&width=540
PATTERNED SCARF WITH TASSELS,Blue Plaid,https://oakandfort.com/products/patterned-scarf-with-tassels?variant=45300859601135,https://oakandfort.com/cdn/shop/files/Scarf-9621_Blue_Plaid-7.jpg?v=1726862219&width=540
PATTERNED SCARF WITH TASSELS,Black White Stripe,https://oakandfort.com/products/patterned-scarf-with-tassels?variant=45300859666671,https://oakandfort.com/cdn/shop/files/Scarf-9621_Black_White_Stripe-10.jpg?v=1726862200&width=540
ELASTIC WAIST PANT,Pinecone,https://oakandfort.com/products/elastic-waist-lounge-pants-pt-8065-w?variant=45301296988399,https://oakandfort.com/cdn/shop/files/Pant-8065_Pinecone-1.jpg?v=1723835412&width=540
ELASTIC WAIST PANT,Vetiver,https://oakandfort.com/products/elastic-waist-lounge-pants-pt-8065-w?variant=45301296955631,https://oakandfort.com/cdn/shop/files/Pant-8065_Vetiver-5.jpg?v=1723835411&width=540
ELASTIC WAIST PANT,Black,https://oakandfort.com/products/elastic-waist-lounge-pants-pt-8065-w?variant=45301295415535,https://oakandfort.com/cdn/shop/files/Pant-8065_Black-10.jpg?v=1726226186&width=540
ELASTIC WAIST PANT,Oatmeal,https://oakandfort.com/products/elastic-waist-lounge-pants-pt-8065-w?variant=45301295448303,https://oakandfort.com/cdn/shop/files/Pant-8065_Oatmeal-6.jpg?v=1723835496&width=540
ELASTIC WAIST PANT,Vapor Blue,https://oakandfort.com/products/elastic-waist-lounge-pants-pt-8065-w?variant=45301296562415,https://oakandfort.com/cdn/shop/files/Pant-8065_Vapor_Blue-13.jpg?v=1723835511&width=540
ELASTIC WAIST PANT,ANTARCTICA,https://oakandfort.com/products/elastic-waist-lounge-pants-pt-8065-w?variant=45301296365807,https://oakandfort.com/cdn/shop/files/Pant-8065_ANTARCTICA-19.jpg?v=1726226191&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Oatmeal,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45539379970287,https://oakandfort.com/cdn/shop/files/Pant-6581_Oatmeal-1.jpg?v=1723571901&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Black,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45539379478767,https://oakandfort.com/cdn/shop/files/Pant-6581_Black-19.jpg?v=1723572021&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Dark Cocoa,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45539380396271,https://oakandfort.com/cdn/shop/files/Pant-6581_Dark_Cocoa-35.jpg?v=1723572440&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Vetiver,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45539380199663,https://oakandfort.com/cdn/shop/files/Pant-6581_Vetiver-36.jpg?v=1723572440&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Bluefin,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45628664709359,https://oakandfort.com/cdn/shop/files/Pant-6581_Bluefin-10.jpg?v=1721253155&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Steel Grey,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45628663922927,https://oakandfort.com/cdn/shop/files/Pant-6581_Steel_Grey-17.jpg?v=1723572001&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Thyme,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45609617621231,https://oakandfort.com/cdn/shop/files/Pant-6581_Thyme-22.jpg?v=1723572044&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Vapor Blue,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45628664873199,https://oakandfort.com/cdn/shop/files/Pant-6581_Vapor_Blue-31.jpg?v=1723572095&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Moss Grey,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45628665037039,https://oakandfort.com/cdn/shop/files/Pant-6581_Moss_Grey-28.jpg?v=1723572088&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Pink Carnation,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45628663562479,https://oakandfort.com/cdn/shop/files/Pant-6581_Oatmeal-1.jpg?v=1723571901&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Toasted Coconut,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45628664119535,https://oakandfort.com/cdn/shop/files/Pant-6581_Toasted_Coconut-34.jpg?v=1723572124&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Beechnut Green,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45628664316143,https://oakandfort.com/cdn/shop/files/Pant-6581_Beechnut_Green-32.jpg?v=1723572103&width=540
"CROPPED LENGTH 26"" TWILL WIDE LEG PANT",Trench Coat,https://oakandfort.com/products/cropped-twill-wide-leg-pant-pt-6581-w?variant=45628664512751,https://oakandfort.com/cdn/shop/files/Pant-6581_Trench_Coat-26.jpg?v=1723572074&width=540
CORE T-SHIRT,Coffee Bean,https://oakandfort.com/products/classic-fit-t-shirt-ct-3464-w?variant=45628662382831,https://oakandfort.com/cdn/shop/files/TShirt-3464_Coffee_Bean-1.jpg?v=1723054985&width=540
CORE T-SHIRT,Vintage Indigo,https://oakandfort.com/products/classic-fit-t-shirt-ct-3464-w?variant=45628663300335,https://oakandfort.com/cdn/shop/files/TShirt-3464_Vintage_Indigo-6.jpg?v=1723055031&width=540
CORE T-SHIRT,Black,https://oakandfort.com/products/classic-fit-t-shirt-ct-3464-w?variant=45539377250543,https://oakandfort.com/cdn/shop/files/TShirt-3464_Black-16.jpg?v=1723055153&width=540
CORE T-SHIRT,White,https://oakandfort.com/products/classic-fit-t-shirt-ct-3464-w?variant=45609434218735,https://oakandfort.com/cdn/shop/files/TShirt-3464_White-7.jpg?v=1723055047&width=540
CORE T-SHIRT,Grey Dawn,https://oakandfort.com/products/classic-fit-t-shirt-ct-3464-w?variant=45628662644975,https://oakandfort.com/cdn/shop/files/TShirt-3464_Grey_Dawn-12.jpg?v=1723055095&width=540
CORE T-SHIRT,Bluefin,https://oakandfort.com/products/classic-fit-t-shirt-ct-3464-w?variant=45628662907119,https://oakandfort.com/cdn/shop/files/TShirt-3464_Bluefin-8.jpg?v=1723055056&width=540
CORE T-SHIRT,Tea,https://oakandfort.com/products/classic-fit-t-shirt-ct-3464-w?variant=45628663103727,https://oakandfort.com/cdn/shop/files/TShirt-3464_Tea-19.jpg?v=1723055172&width=540
OVERSIZED KNIT SHIRT,Pinecone,https://oakandfort.com/products/oversized-button-up-kt-6318-w?variant=45301374517487,https://oakandfort.com/cdn/shop/files/TShirt-6318_Pinecone-1.jpg?v=1723834878&width=540
OVERSIZED KNIT SHIRT,Vetiver,https://oakandfort.com/products/oversized-button-up-kt-6318-w?variant=45301374320879,https://oakandfort.com/cdn/shop/files/TShirt-6318_Vetiver-5.jpg?v=1723834912&width=540
OVERSIZED KNIT SHIRT,Oatmeal,https://oakandfort.com/products/oversized-button-up-kt-6318-w?variant=45301373141231,https://oakandfort.com/cdn/shop/files/TShirt-6318_Oatmeal-9.jpg?v=1726226309&width=540
OVERSIZED KNIT SHIRT,Black,https://oakandfort.com/products/oversized-button-up-kt-6318-w?variant=45301373108463,https://oakandfort.com/cdn/shop/files/TShirt-6318_Black-14.jpg?v=1726226309&width=540
OVERSIZED KNIT SHIRT,Vapor Blue,https://oakandfort.com/products/oversized-button-up-kt-6318-w?variant=45301374157039,https://oakandfort.com/cdn/shop/files/TShirt-6318_Vapor_Blue-16.jpg?v=1723835151&width=540
OVERSIZED KNIT SHIRT,ANTARCTICA,https://oakandfort.com/products/oversized-button-up-kt-6318-w?variant=45301373993199,https://oakandfort.com/cdn/shop/files/TShirt-6318_ANTARCTICA-26.jpg?v=1726226310&width=540
OVERSIZED CARDIGAN,HIGH RISE,https://oakandfort.com/products/oversized-cardigan?variant=45301375697135,https://oakandfort.com/cdn/shop/files/Cardigan-7364_HIGH_RISE-1.jpg?v=1725570936&width=540
OVERSIZED CARDIGAN,Black,https://oakandfort.com/products/oversized-cardigan?variant=45301375336687,https://oakandfort.com/cdn/shop/files/Cardigan-7364_Black-6.jpg?v=1725570988&width=540
"REGULAR LENGTH 28"" TWILL WIDE LEG PANT",Dark Cocoa,https://oakandfort.com/products/reg-length-twill-wide-leg-pant-pt-12500-w?variant=45301441134831,https://oakandfort.com/cdn/shop/files/Pant-12500_Dark_Cocoa-1.jpg?v=1724889136&width=540
"REGULAR LENGTH 28"" TWILL WIDE LEG PANT",Oatmeal,https://oakandfort.com/products/reg-length-twill-wide-leg-pant-pt-12500-w?variant=45301439824111,https://oakandfort.com/cdn/shop/files/Pant-12500_Oatmeal-6.jpg?v=1726226427&width=540
"REGULAR LENGTH 28"" TWILL WIDE LEG PANT",Black,https://oakandfort.com/products/reg-length-twill-wide-leg-pant-pt-12500-w?variant=45301439594735,https://oakandfort.com/cdn/shop/files/Pant-12500_Black-21.jpg?v=1726226426&width=540
"REGULAR LENGTH 28"" TWILL WIDE LEG PANT",Vetiver,https://oakandfort.com/products/reg-length-twill-wide-leg-pant-pt-12500-w?variant=45301440938223,https://oakandfort.com/cdn/shop/files/Pant-12500_Vetiver-26.jpg?v=1726781354&width=540
"REGULAR LENGTH 28"" TWILL WIDE LEG PANT",Trench Coat,https://oakandfort.com/products/reg-length-twill-wide-leg-pant-pt-12500-w?variant=45301440020719,https://oakandfort.com/cdn/shop/files/Pant-12500_Trench_20Coat-13.jpg?v=1726226422&width=540
"REGULAR LENGTH 28"" TWILL WIDE LEG PANT",Beechnut Green,https://oakandfort.com/products/reg-length-twill-wide-leg-pant-pt-12500-w?variant=45301440217327,https://oakandfort.com/cdn/shop/files/Pant-12500_Beechnut_20Green-10.jpg?v=1726262552&width=540
"REGULAR LENGTH 28"" TWILL WIDE LEG PANT",Bluefin,https://oakandfort.com/products/reg-length-twill-wide-leg-pant-pt-12500-w?variant=45610195910895,https://oakandfort.com/cdn/shop/files/Pant-12500_Bluefin-6.jpg?v=1726226427&width=540
"REGULAR LENGTH 28"" TWILL WIDE LEG PANT",Moss Grey,https://oakandfort.com/products/reg-length-twill-wide-leg-pant-pt-12500-w?variant=45610196304111,https://oakandfort.com/cdn/shop/files/Pant-12500_Moss_Grey-6.jpg?v=1726262552&width=540
"REGULAR LENGTH 28"" TWILL WIDE LEG PANT",Vapor Blue,https://oakandfort.com/products/reg-length-twill-wide-leg-pant-pt-12500-w?variant=45610196041967,https://oakandfort.com/cdn/shop/files/Pant-12500_Vapor_20Blue-18.jpg?v=1726226426&width=540
OVERSIZED CREWNECK SWEATER,Cream,https://oakandfort.com/products/crewneck-oversized-sweater-sw-11309-w?variant=45301259174127,https://oakandfort.com/cdn/shop/files/Sweater-11309_Cream-1.jpg?v=1722471672&width=540
OVERSIZED CREWNECK SWEATER,Black,https://oakandfort.com/products/crewneck-oversized-sweater-sw-11309-w?variant=45301259075823,https://oakandfort.com/cdn/shop/files/Sweater-11309_Black-10.jpg?v=1723917687&width=540
SATIN V-NECK SLIP MIDI DRESS,Black,https://oakandfort.com/products/v-neck-midi-slip-dress-dr-11706-w?variant=45301566537967,https://oakandfort.com/cdn/shop/files/Dress-11706_Black-1.jpg?v=1726261157&width=540
